transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_fraud
TXN-A0B00142AB2A,USR0037,4743.35,2024-01-04T10:45:49,mumbai,hyd,Food,DEV-20219DCB,desktop,UPI,97943.71,failed,121.140.243.214,,0
TXN-2CFCABB4682C,USR0031,4715.0552,2024-02-16T06:17:23,JAI,chennai,Food,DEV-FD14529E,tablet,Card,23816.47,success,225.13.214.14,,0
TXN-221697FC9C2A,USR0026,Rs 10462,2024-02-10T21:30:01,JAI,hyd,Gaming,DEV-0704AD63,tablet,,170653.55,pending,123.124.51.72,,0
TXN-B556E7C0B378,USR0021,₹7424,2024-03-05T22:20:33,pune,mumbai,Electronics,DEV-136716DC,mobile,NetBanking,42110.54,pending,159.228.129.79,,0
TXN-FA53AF5B388C,USR0021,13594.98,2024-04-07T07:04:02,chennai,ahmedabad,Groceries,DEV-7F4CAA71,desktop,NetBanking,152690.89,success,98.54.10.210,,0
TXN-BC0E540F63BD,USR0040,11574.9359,2024-03-09T05:39:48,hyd,bangalore,Travel,DEV-C5B0ABEB,mobile,,55248.95,pending,19.178.56.68,,0
TXN-1FBC5689FB38,USR0035,₹1979,2024-04-12T10:45:21,delhi,kolkata,Electronics,DEV-1A5B018D,desktop,,50924.83,success,9.149.7.192,,1
TXN-AD0EA4CAB1FB,USR0009,9336.3731794248,01-01-2024 19:55,chennai,chennai,Fashion,DEV-CAE86365,desktop,,88239.54,success,17.32.158.61,,0
TXN-E2CE07B9A536,USR0045,11991.0022,2024-04-06T16:36:03,JAI,delhi,Food,DEV-763590EB,tablet,NetBanking,121496.08,failed,84.130.74.52,,1
TXN-C9B4B6572A40,USR0063,3723.5624680575,2024-03-22T02:49:30,mumbai,bangalore,Groceries,DEV-36F6ACEB,tablet,NetBanking,199519.0,success,219.180.120.168,,0
TXN-F71127EBFA09,USR0079,3347.6882,2024-01-25T17:53:12,mumbai,kolkata,Gaming,DEV-D2204E6C,desktop,Card,167261.74,failed,90.250.110.32,,0
TXN-3D981E73083C,USR0001,11544.3499662935,2024-04-17T05:08:55,ahmedabad,ahmedabad,Fashion,DEV-C2E3EF7B,mobile,UPI,136840.02,success,153.98.25.136,,0
TXN-EBFA22CFE5AA,USR0057,517.7452,2024-04-11T02:58:32,JAI,ahmedabad,Travel,DEV-5DE82BF7,tablet,UPI,73511.25,pending,9.146.193.85,,0
TXN-B3E588287C22,USR0049,₹5718,2024-03-10T03:22:43,ahmedabad,pune,Gaming,DEV-B981AEF4,mobile,NetBanking,140616.71,failed,74.60.113.195,,0
TXN-60E676A457B1,USR0023,12676.0145285299,2024-03-06T08:48:37,JAI,pune,Food,DEV-A1313C77,desktop,UPI,159293.79,failed,128.211.139.80,,0
TXN-BE5B7260CA0E,USR0060,6249.55,2024-04-27T18:40:01,chennai,kolkata,Groceries,DEV-3E701043,tablet,NetBanking,66122.52,pending,191.73.133.152,,0
TXN-CF5DD7C0D66E,USR0110,13650.92,2024-04-02T03:40:45,JAI,pune,Electronics,DEV-0251FADF,desktop,NetBanking,118527.46,pending,189.135.22.220,,0
TXN-BEDA69B3488B,USR0005,2625.0983912039,2024-01-13T00:59:28,pune,delhi,Food,DEV-7B764DEF,tablet,NetBanking,60233.14,success,121.239.42.80,,0
TXN-8199DB198C2B,USR0096,6292.5423137364,2024-02-19T03:09:20,JAI,chennai,Food,DEV-1463ABDE,desktop,Card,171325.68,failed,99.51.200.61,,0
TXN-AA3DFFFD452D,USR0082,10957.5381615041,2024-04-19T22:33:14,JAI,ahmedabad,Travel,DEV-0658CD76,tablet,UPI,41564.1,success,161.102.129.92,,0
TXN-98AFE39841EE,USR0116,12165.24,2024-01-16T13:27:39,pune,JAI,Electronics,DEV-242B924D,mobile,UPI,124026.58,pending,173.42.254.14,,0
TXN-563DAD01BF55,USR0010,,16-04-2024 04:00,pune,chennai,Fashion,DEV-909C9406,tablet,Card,6970.95,pending,132.65.231.72,,0
TXN-4F367C3C1CD7,USR0084,8010.6085888928,2024-01-09T19:54:04,JAI,hyd,Fashion,DEV-B9CECBD4,tablet,UPI,192540.43,failed,94.215.45.45,,0
TXN-11945433B193,USR0120,3690.68,2024-02-18T02:42:21,ahmedabad,pune,Gaming,DEV-C3B30DBA,desktop,,105227.42,failed,111.214.216.18,,0
TXN-C9762288A9FC,USR0073,13128.4054,2024-03-06T19:20:35,bangalore,delhi,Groceries,DEV-4F81F161,mobile,Wallet,92660.51,pending,122.113.229.79,,0
TXN-A0966A572CEA,USR0023,6961.2565134269,2024-01-18T12:43:00,delhi,hyd,Food,,mobile,,77483.2,success,51.138.209.222,,0
TXN-B8045D447E9A,USR0005,,2024-03-16T23:27:44,delhi,delhi,Electronics,,mobile,Card,25640.23,pending,73.40.67.191,,0
TXN-ECA3FAC0891A,USR0036,14396.67,2024-03-24T06:27:27,mumbai,chennai,Electronics,DEV-1FB2FA7C,desktop,NetBanking,15842.65,failed,102.215.179.4,,0
TXN-0A803286AAED,USR0119,673.7405254271,2024-01-20T19:54:31,JAI,bangalore,Gaming,DEV-2D1BD1B3,desktop,UPI,114371.74,success,252.16.223.69,,0
TXN-5C3533723156,USR0013,3879.15,2024-04-10T17:06:32,ahmedabad,JAI,,DEV-8CD3E448,desktop,,98380.48,success,33.80.79.241,,0
TXN-700DC6B2DBB5,USR0070,₹11289,2024-03-22T11:39:03,pune,bangalore,Food,DEV-06B62227,mobile,NetBanking,181351.18,success,161.205.11.41,,1
TXN-62B99AF205A9,USR0111,₹2442,2024-02-13T07:13:17,bangalore,delhi,Gaming,DEV-06ACA2BE,mobile,,178091.01,success,26.156.214.228,,0
TXN-165F8187FF59,USR0073,₹8377,2024-02-05T06:25:46,bangalore,JAI,Food,DEV-B01FD3E8,tablet,Card,109133.02,success,173.71.253.155,,0
TXN-0E0C4B7F4A31,USR0032,11729.7275302272,2024-02-15T08:14:59,ahmedabad,chennai,Food,DEV-BEF279EF,desktop,Wallet,130641.75,pending,119.196.116.43,,0
TXN-6575FB7E3B9C,USR0118,14662.56,2024-03-29T07:32:25,ahmedabad,pune,Gaming,DEV-01F3736C,mobile,UPI,163371.17,failed,86.161.36.3,,0
TXN-D3413951D777,USR0014,1610.24,2024-03-07T04:18:21,mumbai,ahmedabad,Groceries,,mobile,,91318.78,failed,,,0
TXN-6C03EF6E20AF,USR0046,8410.4328,28-03-2024 18:02,delhi,chennai,Gaming,DEV-39C596FD,tablet,UPI,1317.33,failed,61.239.76.206,,0
TXN-2DC40D00FBB9,USR0081,179.72,2024-01-10T22:26:07,pune,mumbai,Fashion,DEV-3E5077F9,mobile,Wallet,1248.68,success,37.80.196.61,,0
TXN-BA2E1E159D2B,USR0069,₹14027,2024-03-23T05:27:43,JAI,mumbai,Electronics,DEV-4FA5ABFA,desktop,,19968.7,failed,119.255.230.161,,0
TXN-4A6B1484BDDE,USR0015,Rs 12585,2024-01-19T11:21:45,ahmedabad,chennai,,DEV-1913262B,desktop,Wallet,178198.15,failed,177.191.85.132,3335.0926148646,0
TXN-9E3946AEA977,USR0064,11572.3365051393,2024-03-24T04:15:12,hyd,hyd,Travel,DEV-3E02783E,mobile,Wallet,62451.33,pending,,,0
TXN-266F249A9765,USR0002,13013.5109,2024-02-11T06:20:13,delhi,ahmedabad,Food,,tablet,UPI,126223.82,failed,242.119.115.69,,1
TXN-FD8EA21C47DD,USR0064,6829.6316,2024-01-13T16:39:49,JAI,hyd,Food,DEV-7391898B,mobile,,170367.09,pending,140.214.225.222,,0
TXN-A4805E1E1985,USR0081,,2024-04-22T12:35:21,ahmedabad,ahmedabad,Fashion,,mobile,,160231.25,success,157.186.108.120,,0
TXN-37194EB4B8DB,USR0021,,2024-04-13T11:40:47,hyd,JAI,Travel,DEV-F15C7672,tablet,,9275.85,failed,,,0
TXN-CE81DDE62340,USR0069,Rs 11740,2024-02-20T18:11:59,ahmedabad,JAI,Fashion,DEV-9789D800,desktop,UPI,134172.8,failed,25.88.69.246,,0
TXN-3EDCDEB67AFA,USR0056,Rs 166,2024-01-31T18:38:17,ahmedabad,hyd,Food,DEV-6086F135,tablet,NetBanking,104906.85,failed,46.191.53.19,,0
TXN-B3C8AEC6A10B,USR0043,14896.0986057081,2024-04-29T22:03:49,chennai,chennai,Fashion,DEV-2B3BE91F,mobile,Wallet,6505.64,pending,184.104.45.6,2322.6141281152,1
TXN-F53B321D22ED,USR0029,5103.59,2024-01-23T17:49:24,ahmedabad,delhi,Electronics,DEV-AA5A4057,tablet,NetBanking,42973.91,pending,174.9.254.69,,0
TXN-47B0B875EFF8,USR0091,Rs 1602,2024-02-03T00:51:54,mumbai,JAI,Fashion,DEV-14AECE4E,desktop,,134212.15,success,154.180.156.27,,0
TXN-C344A2182B1A,USR0100,9615.1497,2024-03-03T03:35:43,pune,ahmedabad,Food,DEV-B712D5EA,tablet,Card,171224.65,pending,240.214.198.186,,1
TXN-5461EE0C21AC,USR0103,,2024-04-12T15:22:04,ahmedabad,pune,Food,DEV-7F430A01,mobile,Wallet,57557.78,success,42.135.250.162,,0
TXN-E186D524F223,USR0120,14896.7333410072,2024-03-14T15:17:54,JAI,delhi,Travel,DEV-C50F0C3F,tablet,,150108.05,success,30.6.55.46,,0
TXN-B93137438FF3,USR0001,6970.7905712087,2024-02-03T13:36:56,mumbai,JAI,Fashion,DEV-A0E8A378,desktop,Wallet,114709.66,failed,13.47.185.99,,0
TXN-6CC68605BE69,USR0036,1450.79,2024-04-29T07:44:55,hyd,kolkata,Electronics,DEV-A3FE2E32,desktop,UPI,181943.08,failed,134.25.107.45,,0
TXN-5E21F5B54E3A,USR0055,,2024-02-27T13:21:07,bangalore,ahmedabad,Travel,DEV-18E30725,desktop,NetBanking,151481.8,success,77.109.191.163,,0
TXN-F73903477A9F,USR0098,Rs 3155,2024-04-21T21:08:18,bangalore,ahmedabad,Food,DEV-C1FAD05E,desktop,,28783.06,pending,9.224.47.72,8796.8543693611,0
TXN-D5932670AC42,USR0068,549.3087,2024-02-14T11:57:27,bangalore,hyd,Travel,DEV-226E03FC,desktop,,87802.82,failed,21.218.130.132,,0
TXN-48C0891D886E,USR0016,9208.6842,2024-01-16T00:24:41,kolkata,kolkata,Travel,DEV-752F9428,tablet,Card,,pending,116.215.129.75,,0
TXN-2877194A26B7,USR0042,₹8611,2024-01-21T20:31:03,JAI,hyd,Food,DEV-319C99B2,tablet,UPI,,success,194.127.22.213,,0
TXN-4A90DDB628B2,USR0111,328.32,2024-02-02T19:03:15,pune,kolkata,Electronics,DEV-09F8FA26,mobile,UPI,97988.24,pending,46.234.75.109,,0
TXN-5D234B945ABD,USR0105,12767.2401,2024-01-09T05:45:28,bangalore,JAI,,DEV-63352EB1,tablet,,123382.81,failed,62.233.143.118,,0
TXN-0563A7A082D6,USR0041,3113.622,2024-01-20T23:11:10,ahmedabad,hyd,Fashion,DEV-10044A49,tablet,NetBanking,195129.5,failed,43.213.24.132,14938.92,0
TXN-D12340FA40AA,USR0022,3722.46,2024-02-17T02:26:21,bangalore,kolkata,Electronics,DEV-62AFB250,tablet,UPI,77689.73,failed,179.44.16.230,,0
TXN-100517A98017,USR0006,373.05,2024-04-16T15:48:49,bangalore,pune,Food,DEV-6985E9BE,desktop,NetBanking,6272.89,failed,40.190.8.114,,0
TXN-34F3F944CA38,USR0010,2070.1279658071,2024-04-07T21:12:28,chennai,hyd,Food,DEV-00AD7BA9,tablet,UPI,180598.81,failed,83.240.202.255,,0
TXN-DCBBC1598C68,USR0109,10623.3929,2024-01-12T18:47:45,mumbai,hyd,Gaming,DEV-6F19FC09,desktop,UPI,45655.85,failed,,,0
TXN-BC569839F4FF,USR0031,5719.4502918654,2024-02-18T03:29:21,pune,pune,Gaming,DEV-4CB3EA1A,desktop,Card,101223.76,pending,216.167.132.145,,0
TXN-7146ACB35A0A,USR0069,Rs 1449,2024-02-18T09:52:13,kolkata,bangalore,Groceries,DEV-90E0C456,tablet,NetBanking,98307.65,pending,198.149.189.46,,0
TXN-67291DD2E149,USR0071,₹6386,2024-02-26T00:55:13,chennai,pune,Fashion,DEV-883DF6B7,desktop,,27825.72,success,231.212.250.108,13130.9526,0
TXN-B565064D0CE8,USR0093,892.8504883068,2024-03-02T15:03:18,delhi,chennai,,DEV-8E15CE15,desktop,Wallet,54452.56,pending,245.209.29.210,,0
TXN-1AF42F079079,USR0119,7105.5842106621,2024-03-22T06:03:54,bangalore,JAI,Food,DEV-293D2E3B,tablet,,116620.93,failed,181.98.64.90,,1
TXN-6AC00CA80F1C,USR0067,5005.9078,2024-03-30T00:33:16,JAI,JAI,Food,DEV-E0D8997C,mobile,UPI,174001.94,failed,184.66.187.81,,0
TXN-E21957B67729,USR0021,Rs 3950,2024-03-28T09:03:15,JAI,chennai,Travel,DEV-2284EFD6,desktop,UPI,44883.43,failed,85.96.196.56,,0
TXN-26D22568D15B,USR0021,12283.6964,2024-02-06T18:00:43,bangalore,chennai,Fashion,DEV-477AF361,desktop,Wallet,108264.3,success,66.138.9.112,,0
TXN-331F2635BC63,USR0009,6896.03,2024-04-20T10:24:08,bangalore,pune,Groceries,DEV-5DCBF6E1,tablet,Card,56156.67,failed,124.36.232.150,,0
TXN-F993F756C449,USR0111,₹9952,2024-02-26T13:56:50,delhi,pune,Groceries,DEV-761C1C79,tablet,Card,70381.33,success,128.247.97.128,,0
TXN-A2EC16B31160,USR0017,9688.3418082609,2024-01-09T23:36:46,bangalore,kolkata,Travel,DEV-97F0D867,desktop,,121866.85,failed,6.7.236.54,,0
TXN-8F463FE7E335,USR0006,6816.188359293,2024-01-14T06:22:43,ahmedabad,bangalore,Travel,DEV-3011F82B,desktop,,24876.8,success,116.101.54.226,,0
TXN-59543CA175B5,USR0073,11896.5937,2024-01-12T11:59:10,bangalore,kolkata,Travel,DEV-5FF84751,mobile,UPI,43296.27,success,244.145.119.238,,0
TXN-3E848175160A,USR0044,7671.7659554814,2024-02-26T12:36:57,hyd,mumbai,Gaming,DEV-645AC926,tablet,NetBanking,125949.07,pending,217.183.129.36,,1
TXN-DE7A4B0FCAD7,USR0016,1801.6116,2024-02-04T11:47:10,pune,ahmedabad,Groceries,DEV-1063A313,desktop,,41101.31,pending,79.233.197.146,₹9843,0
TXN-30B022DC0A38,USR0085,9769.5843,2024-01-30T14:57:23,mumbai,JAI,Travel,DEV-0AE3828B,mobile,Card,33144.58,pending,144.104.57.49,,0
TXN-7FFD12385FC2,USR0007,Rs 14437,25-03-2024 16:49,ahmedabad,delhi,Fashion,DEV-BC64688F,mobile,NetBanking,,pending,225.30.214.12,₹13641,0
TXN-1E08CB54F9B9,USR0058,8607.3495859043,2024-02-04T01:28:15,bangalore,chennai,,DEV-6D3E7DD6,tablet,Wallet,144295.47,failed,200.202.198.108,,0
TXN-3CBD6BC8C415,USR0018,3123.13,2024-03-25T04:08:13,chennai,chennai,Travel,DEV-20E18F49,desktop,UPI,127717.12,success,19.224.254.34,,0
TXN-5C05C3A31B3D,USR0026,6582.6055931096,2024-01-04T22:27:46,kolkata,delhi,Fashion,DEV-71883C1B,desktop,NetBanking,65359.18,pending,241.169.140.245,9487.7066,0
TXN-142E590CBC6D,USR0094,9762.0116,2024-01-17T06:00:50,kolkata,mumbai,Travel,DEV-6F945AFE,mobile,Card,134161.7,failed,98.126.37.127,,0
TXN-CA7E49C12333,USR0028,11592.5473,2024-01-03T17:32:47,kolkata,chennai,Groceries,DEV-3F3047F6,tablet,Wallet,7643.63,success,125.135.101.242,,0
TXN-D3A272AA0897,USR0021,Rs 8138,2024-04-01T04:15:35,bangalore,ahmedabad,,DEV-A01BC3F4,desktop,UPI,117501.48,failed,61.63.41.10,,0
TXN-7B1D150771D6,USR0091,2818.8887,2024-01-07T02:10:17,pune,delhi,Groceries,DEV-A72D17F2,desktop,Wallet,178357.08,success,200.210.217.146,₹13834,0
TXN-CA14B427D008,USR0115,3514.09,2024-01-27T14:03:53,mumbai,ahmedabad,Gaming,DEV-AFF78A0F,tablet,Card,125276.8,success,238.125.73.222,,1
TXN-46527A6D2B57,USR0061,,2024-02-05T10:12:53,bangalore,ahmedabad,Travel,DEV-E2182F8B,desktop,NetBanking,157877.13,success,238.20.209.101,,0
TXN-392AC2625FDF,USR0105,₹8529,2024-04-14T05:26:25,kolkata,pune,Groceries,DEV-621DEF42,desktop,UPI,,success,156.9.142.142,,1
TXN-AB7F2D7CFED7,USR0024,7491.0387,2024-04-24T19:30:40,pune,delhi,,DEV-48C674C1,tablet,Wallet,111873.49,failed,182.99.200.144,,0
TXN-99B35F582C9D,USR0016,Rs 1858,2024-02-12T01:15:38,delhi,hyd,Groceries,,mobile,UPI,36599.93,failed,65.207.143.5,,0
TXN-DD38EDC6CF85,USR0056,4421.4031,2024-03-12T09:05:26,chennai,kolkata,Fashion,DEV-202D2736,mobile,UPI,1979.34,success,201.149.245.37,,0
TXN-ED3D001D097A,USR0015,7694.01,2024-02-18T16:43:45,kolkata,kolkata,Fashion,DEV-EA6209FA,mobile,Wallet,166382.45,failed,219.102.6.189,,0
TXN-5C1C90C2F2C3,USR0119,9498.8063,2024-04-25T04:24:20,bangalore,mumbai,Gaming,DEV-195F1E83,tablet,UPI,62222.76,failed,205.114.110.90,Rs 10194,0
TXN-0072B67CEC6B,USR0092,6659.3584,2024-02-02T18:43:29,JAI,JAI,Groceries,DEV-63C929BC,tablet,Card,64655.61,failed,232.222.6.6,,0
TXN-C541E2EA5D24,USR0058,Rs 8274,09-03-2024 15:30,pune,mumbai,Food,DEV-C6EEE57D,mobile,UPI,190928.77,pending,135.15.32.42,14778.1413931543,0
TXN-A4FCDDE78839,USR0070,9741.3559,2024-01-24T15:29:00,pune,chennai,Groceries,DEV-68114B65,desktop,UPI,112510.2,success,,,0
TXN-73F4235B0B27,USR0037,Rs 2030,2024-04-21T22:39:04,JAI,mumbai,Groceries,DEV-6DEDB6CC,mobile,UPI,127113.17,pending,96.152.188.1,3792.47,0
TXN-D51BAD5A969F,USR0091,₹1345,2024-02-03T15:52:46,delhi,JAI,Food,DEV-49EB9882,mobile,NetBanking,190225.33,failed,23.44.122.216,,0
TXN-AC785F7DACA2,USR0018,8720.3699930435,2024-01-07T06:32:26,chennai,bangalore,Fashion,DEV-1142EBC7,desktop,,185828.98,success,128.221.191.171,₹9050,0
TXN-DE73E4003EE3,USR0018,₹1856,2024-04-07T03:23:18,hyd,JAI,Fashion,DEV-C78BCD55,mobile,UPI,,success,178.10.53.28,,0
TXN-C538FEB8142E,USR0043,₹6223,2024-03-17T05:26:50,kolkata,kolkata,Fashion,DEV-CF79BBCA,tablet,Card,113376.8,pending,186.145.23.165,,1
TXN-C6F6E4426414,USR0067,458.36,2024-01-30T04:07:20,pune,hyd,Fashion,DEV-0757668D,mobile,,64214.4,failed,240.66.153.218,,1
TXN-5E30C0F5B8BA,USR0062,12837.7266193018,2024-02-09T09:41:29,bangalore,JAI,Electronics,DEV-467CCDB7,mobile,Card,144810.55,success,,,1
TXN-8AA6DEAC6E90,USR0117,,2024-04-24T13:30:26,kolkata,kolkata,Fashion,DEV-55F7E2D6,tablet,Wallet,90629.82,pending,228.43.6.45,1583.6517145913,0
TXN-8199AB2C5B2D,USR0005,12960.891,2024-01-25T04:05:40,chennai,ahmedabad,Fashion,DEV-E33C7E1A,desktop,UPI,84603.66,pending,81.139.23.154,,0
TXN-692404DFE1A1,USR0015,732.69,02-01-2024 07:09,pune,pune,Fashion,DEV-722B5B31,tablet,,,pending,96.228.255.16,,0
TXN-67754A71F8A1,USR0055,4009.1383769914,2024-03-25T02:12:44,mumbai,hyd,Food,DEV-6EB2AD1D,tablet,Wallet,131765.9,pending,140.245.89.237,,0
TXN-F55C0A02127C,USR0110,₹13352,2024-01-22T13:08:20,hyd,mumbai,Electronics,DEV-4EF7D27D,desktop,Wallet,174787.22,failed,19.174.254.71,14038.0,0
TXN-5B8FEA3670A0,USR0043,3944.760401202,2024-01-07T03:35:14,bangalore,pune,,DEV-D754AFDB,desktop,UPI,67681.72,failed,54.89.229.6,,0
TXN-06A5D474DA03,USR0016,₹9024,2024-04-13T01:18:41,mumbai,bangalore,Electronics,DEV-BAA54D70,tablet,Wallet,139639.06,failed,206.189.175.197,,0
TXN-1404693EC45F,USR0068,6357.1730014719,2024-04-17T00:35:46,hyd,ahmedabad,,DEV-C7B2FAAE,mobile,NetBanking,175749.4,success,54.190.173.100,,0
TXN-1D0488D6240C,USR0005,4135.2,2024-01-08T03:27:43,kolkata,chennai,Food,,mobile,,167082.81,pending,11.138.111.207,,1
TXN-FCE64C097B51,USR0072,10170.847,2024-04-12T09:24:12,delhi,ahmedabad,Travel,DEV-9EF5BD15,mobile,UPI,197479.22,pending,59.176.205.131,,0
TXN-5C0851F10542,USR0061,8939.3969739358,2024-02-10T19:16:08,ahmedabad,delhi,Travel,DEV-E83C8252,mobile,Wallet,106254.95,failed,233.35.114.98,,0
TXN-36BCD84CFA17,USR0034,₹9745,2024-04-25T14:27:51,mumbai,chennai,Groceries,DEV-D7AB585F,tablet,UPI,41496.68,pending,,,0
TXN-D965AF3E8C3E,USR0037,13133.862990997,2024-03-11T07:10:19,ahmedabad,mumbai,Food,DEV-CAD8AB7D,desktop,Card,136327.0,failed,41.17.68.95,,0
TXN-8E6E28B37C2E,USR0092,₹9708,2024-01-19T17:50:41,chennai,bangalore,Electronics,DEV-A173CAAB,desktop,Card,102809.29,pending,105.5.90.215,,0
TXN-7C9570602F37,USR0054,,2024-02-03T00:05:14,mumbai,delhi,Gaming,DEV-94B93399,mobile,UPI,182175.49,success,,,0
TXN-CAD86F5D27E9,USR0082,10332.52,2024-01-02T07:24:57,pune,mumbai,,DEV-7820DA43,mobile,NetBanking,61342.54,failed,142.169.218.60,,0
TXN-E5A8BE44214D,USR0077,,2024-01-21T08:13:48,delhi,bangalore,Gaming,DEV-011FF855,tablet,Wallet,197531.71,pending,114.163.238.197,,0
TXN-B93C39404B89,USR0038,Rs 9406,2024-02-02T23:33:28,delhi,mumbai,Electronics,DEV-FE6C89AF,mobile,UPI,174943.11,pending,105.141.103.164,,0
TXN-DEFA51E36452,USR0062,12692.7189765648,2024-04-19T12:05:48,hyd,JAI,Groceries,DEV-96509D55,desktop,Card,98920.88,pending,89.114.125.120,,0
TXN-B0CF630F6F2F,USR0001,12848.8522,2024-03-11T10:53:47,chennai,ahmedabad,Fashion,DEV-6EEDCF7D,mobile,,65570.33,success,138.224.131.9,,1
TXN-F0027352E4FD,USR0019,11217.37,2024-03-17T22:25:58,bangalore,ahmedabad,Fashion,DEV-58CC126E,desktop,Wallet,175931.4,success,50.207.85.138,,0
TXN-B4C33F594BE8,USR0051,12451.9518,13-01-2024 10:29,kolkata,bangalore,,DEV-D3D66371,desktop,Card,11433.17,success,41.64.220.30,,0
TXN-250DE525C945,USR0020,,2024-01-26T20:33:02,chennai,hyd,Travel,DEV-FFEFECA9,desktop,,38375.62,success,197.166.124.56,,0
TXN-1E67367A0753,USR0105,5211.34,2024-03-08T13:26:28,JAI,JAI,Fashion,DEV-DD601953,mobile,Card,10690.87,failed,163.239.108.253,,0
TXN-448337544266,USR0119,13927.55,2024-03-15T06:12:26,kolkata,bangalore,Travel,DEV-331777BD,tablet,,94696.78,success,103.11.68.222,,0
TXN-00EDB14B401D,USR0008,,2024-04-07T12:39:52,hyd,bangalore,Travel,DEV-B1911E04,desktop,Card,37122.08,pending,155.47.211.33,,0
TXN-551971339E51,USR0082,₹10600,2024-02-16T05:55:18,bangalore,pune,Gaming,DEV-01D5D3A5,desktop,NetBanking,45779.22,pending,44.80.207.250,,0
TXN-CFED25DFA01A,USR0012,14704.1592,2024-01-10T06:19:09,bangalore,mumbai,Food,DEV-B55812E2,desktop,UPI,144661.01,success,214.139.162.74,,0
TXN-8AF4B5D12CC2,USR0059,₹12267,2024-02-11T10:45:39,delhi,kolkata,Gaming,DEV-F1FA323A,tablet,Wallet,71507.85,pending,179.16.127.35,,0
TXN-7805D0DD99AF,USR0085,₹4714,2024-03-10T16:40:03,hyd,ahmedabad,Groceries,DEV-F905FD00,mobile,NetBanking,69899.54,failed,101.63.225.40,13519.090188815,0
TXN-D97E3D99C809,USR0080,3365.08,2024-04-27T09:11:28,hyd,JAI,Gaming,DEV-ABADE2EB,tablet,Card,144553.49,failed,13.69.116.186,,1
TXN-FC2C2DDAC4D9,USR0033,₹7908,2024-03-10T09:37:45,ahmedabad,hyd,Gaming,DEV-16687B1E,tablet,UPI,101861.68,success,37.218.8.101,,0
TXN-A3229843DDDF,USR0111,Rs 7382,2024-02-11T07:41:54,pune,delhi,Groceries,DEV-A0FB317B,desktop,UPI,182572.46,success,29.186.1.23,,0
TXN-510E3DC9799A,USR0110,,2024-04-15T09:22:25,delhi,chennai,,DEV-EFCEAE6C,desktop,NetBanking,112397.46,success,228.95.173.14,,0
TXN-C7B33BF4FD25,USR0119,3903.1325198712,2024-03-23T07:50:35,kolkata,hyd,Food,DEV-60E1A158,desktop,NetBanking,144026.71,success,155.15.87.25,,0
TXN-DC7876938FFF,USR0079,14635.1877,2024-02-01T03:59:11,delhi,pune,Electronics,DEV-806AE6F3,mobile,,147568.21,pending,230.200.179.218,,0
TXN-BB13B736766B,USR0030,Rs 11918,2024-03-17T15:44:04,hyd,hyd,Electronics,DEV-6E29866D,mobile,Card,141150.51,pending,53.202.119.242,,0
TXN-EE2BD59EECD0,USR0120,14351.0797,2024-02-20T14:15:23,mumbai,chennai,Gaming,DEV-D1463714,desktop,,47595.11,success,160.105.214.149,,0
TXN-C039B8B92201,USR0062,3199.52,2024-02-29T02:03:18,delhi,JAI,Food,,mobile,,131682.21,failed,21.14.104.251,,0
TXN-402A2073375F,USR0027,,2024-03-17T01:53:54,mumbai,JAI,Fashion,DEV-83928FEE,desktop,,143057.72,pending,190.186.206.72,,0
TXN-BF4A8BB634AD,USR0077,2868.7559,2024-02-13T10:03:15,delhi,bangalore,,DEV-8A2F8767,mobile,UPI,166994.89,success,141.159.112.125,,0
TXN-F9FEA582465C,USR0072,3533.27,2024-01-05T02:46:34,delhi,delhi,Fashion,DEV-519C8F43,desktop,,4134.44,pending,84.105.33.23,,0
TXN-509181A23A33,USR0088,5947.6467652254,2024-01-12T00:17:13,delhi,JAI,,DEV-812E67B5,desktop,UPI,67954.86,pending,158.121.27.178,,0
TXN-8C96C5D5E131,USR0062,₹8631,2024-03-30T16:03:39,ahmedabad,chennai,Travel,DEV-95F4BD53,mobile,Card,,failed,85.38.163.185,,0
TXN-AFB25E158422,USR0013,₹9675,2024-04-27T13:53:17,pune,kolkata,Electronics,DEV-B61F03B5,tablet,NetBanking,132316.49,failed,95.189.82.74,,0
TXN-641D101766B1,USR0001,3609.46,2024-03-10T20:25:52,delhi,kolkata,Gaming,DEV-86C84480,tablet,Wallet,82405.94,success,81.99.184.162,,0
TXN-15E20DAB3E1A,USR0095,12608.07,2024-02-03T17:56:46,hyd,hyd,Food,DEV-DA940C2C,tablet,UPI,105113.36,pending,162.215.219.81,,0
TXN-AB5A73EB31E7,USR0031,11496.6176,2024-04-27T20:03:41,pune,hyd,,DEV-23B77C93,tablet,UPI,87571.14,pending,208.153.130.240,,0
TXN-90BDC67821D6,USR0027,11200.011024128,2024-03-01T02:09:15,pune,delhi,Gaming,DEV-A4BDC320,desktop,,178833.23,success,74.145.170.117,,1
TXN-EBFD00A8ED79,USR0011,3711.2203849676,2024-03-24T00:01:17,delhi,kolkata,Travel,DEV-F513E9DB,desktop,Wallet,86901.02,pending,187.101.103.156,Rs 7999,0
TXN-E46FEF6B29E5,USR0117,₹9060,2024-02-17T05:51:39,hyd,pune,Gaming,DEV-1BB02AF7,desktop,NetBanking,,failed,66.63.130.213,,0
