transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt
TXN-02D6B9E03E28,USR0049,1702.750000000000,2024-02-16T14:36:26.874274,Delhi,DELHI,Fuel,DEV-??,web,UPI,96465.1,success,192.123.134.158,
TXN-D0D0764DD6F9,USR0037,1890.2599999999999909,2024-02-21T10:38:54.078939,kolkata,kol,Entertainment,NEW-CEE5F269,mobile,NetBanking,799.62,failed,192.107.114.21,
TXN-49ED47408647,USR0007,6428.89,202403141518,DELHI,delhi,Clothing,DEV-BD4B7258,mobile,Wallet,151479.05,success,192.168..1,
TXN-C34E2D43F80F,USR0054,8894.870000,2024-06-05T18:04:55.012440,Madras,Delhi,Food & Dining,DEV-400BF957,mobile,UPI,92719.24,failed,192.217.198.76,
TXN-5BF1D1B25053,USR0068,1028.00,202402250413,HYDERABAD,HYDERABAD,Food & Dining,CNP-E465A145,ATM,UPI,88371.79,success,192.48.204.103,
TXN-7FC940B894D6,USR0041,2589.140000000000,"May 10, 2024 07:45 AM",Delhi,DELHI,Education,DEV-9FF0CC43,mobile,Card,153816.38,success,192.148.171.186,
TXN-A8CAB8B83167,USR0052,1770.01,27-Feb-2024,pune,pune,Travel,DEV-38A2F6A1,web,NetBanking,105600.11,success,192.16.221.19,
TXN-94AA9B7A113E,USR0015,5086 INR,12-May-2024,kolkata,kolkata,Education,NEW-D699D923,web,UPI,78509.8,success,623.219.975.415,
TXN-2428CE2279D8,USR0049,₹7253,1719487086,del...,DELHI,Utilities,,web,Card,86657.63,failed,192.168..1,
TXN-9B6883C9AF32,USR0079,18270.080000000002,1715362928,hyderabad,HYDERABAD,Fuel,DEV-DB9FE240,web,NetBanking,154074.61,success,192.52.217.59,
TXN-1F59C7A57C83,USR0037,7768.40,1709892572,Kolkata,Cal...,Electronics,DEV-023D76DE,web,Card,780.16,success,192.112.71.239,
TXN-751FE1A40865,USR0055,7453.9,2024-04-24T05:22:39.319494,Madras,chennai,Food & Dining,DEV-A1809503,mobile,NetBanking,161262.19,success,192.208.211.58,
TXN-CA0D7961D412,USR0068,1337.95,2024-06-26T22:37:00.850002,hyderabad,HYDERABAD,Electronics,CNP-E465A145,web,Wallet,92165.23,success,192.86.168.113,
TXN-ED24DF0994F0,USR0024,₹1736,1712803660,Delhi,Delhi,Clothing,,mobile,Wallet,146587.3,failed,192.99.226.225,
TXN-C042F2E0761C,USR0038,3117.1399999999998727,1716392357,mumbai,mUMBAI,Electronics,CNP-??,ATM,Wallet,6626.02,success,192.184.145.219,
TXN-0C395AC4EDCC,USR0013,23258.92,2024-05-01T14:45:36.272155,Cal...,Calcutta,Trav#,NEW-16D5F91A,web,Wallet,29031.39,success,192.43.152.109,
TXN-307AFBCD1B0B,USR0055,3168.8200000000001637,1712897873,Madras,ahmedabad,Healthcare,DEV-A1809503,web,UPI,191245.66,success,192.191.73.105,
TXN-EFC6EAEBDE3A,USR0044,9368.40,"June 07, 2024 08:54 AM",BENGALUR...,Ahmedabad,Grocery,DEV-1245DE29,ATM,NetBanking,27785.3,success,192.240.216.30,2132.16
TXN-A7B320B84050,USR0080,2925.22,2024-06-26T10:49:15.170927,AMD,Chennai,Fuel,DEV-4517D965,ATM,Wallet,62058.27,pending,192.184.55.100,
TXN-CF6DC8E2CBE3,USR0052,2930.660000000000,1706016783,Delhi,pune,Clothing,DEV-38A2F6A1,web,Card,122635.07,success,192.28.77.129,
TXN-721A7ABD579F,USR0063,2009.260000000000,09-Apr-2024,Bombay,MUMBAI,Entertainment,DEV-BA288F12,mobile,UPI,154195.86,success,192.43.232.225,
TXN-FAED8F899CDB,USR0025,5165.790000,25/05/2024 19:31:43,Ahmedabad,ahmedabad,Grocery,CNP-C59CB7DD,web,UPI,12672.04,success,not_an_ip,
TXN-1A69A28BC48E,USR0005,1058.67,2024-05-30T09:42:45.206501,Lucknow,Calcutta,Electronics,DEV-4C8423AE,ATM,Card,25315.84,failed,192.75.132.18,
TXN-BFB32A215509,USR0049,690.7799999999999727,"January 05, 2024 11:43 AM",DELHI,DELHI,Healthcare,CNP-2DC124B0,ATM,NetBanking,97071.69,success,192.251.2.169,
TXN-8CF21A32E2AE,USR0044,2416.8400000000001455,"March 16, 2024 05:54 PM",BLR,BLR,Travel,DEV-9074C1AB,web,Wallet,26490.45,pending,192.51.201.95,
TXN-4B9A1C294E69,USR0017,4630.210000,1710348379,Lucknow,lucknow,Fuel,CNP-BB1C7B92,mobile,,823.03,success,192.172.252.110,
TXN-1F0CE6D0A54F,USR0049,1622.820000000000,1718719163,de,DELHI,Healthcare,DEV-F2DE0432,ATM,Wallet,81522.62,success,192.72.110.251,
TXN-263D2715FD45,USR0053,19162 INR,1709209517,New Delhi,delhi,Clothing,CNP-DBC5E006,mobile,NetBanking,180642.87,success,192.213.233.158,
TXN-DDA5E5B0B6DB,USR0015,2975.520000,2024-04-19T07:17:32.466940,CCU,Kolkata,Education,NEW-D699D923,mobile,Wallet,88716.72,success,192.107.208.23,
TXN-975D0A95ACB9,USR0024,3170.72,2024-06-12T22:26:17.970638,Pune,DEL,Food & Dining,DEV-D11B943B,ATM,UPI,161638.84,success,192.155.187.46,
TXN-06B04FD5FBAC,USR0052,1337.37,1719604742,pune,Bengaluru,Fuel,DEV-38A2F6A1,web,NetBanking,114331.94,success,192.200.126.77,4930.3199999999997090
TXN-67EECC8B49DB,USR0057,,1715645537,mUMBAI,Calcutta,Education,DEV-1E884380,web,Wallet,151754.5,success,999.168.1.1,₹6770
TXN-F3B02FA7D40B,USR0053,3494.33,11-Jan-2024,delhi,delhi,Travel,CNP-DBC5E006,mobile,Card,191245.66,success,192.49.187.65,
TXN-6606FA4DDFAF,USR0025,3831.22,2024-02-13T19:45:03.124133,Ahmedabad,AMD,Food & Dining,CNP-C59CB7DD,ATM,NetBanking,,success,,
TXN-341B2AFB644A,USR0017,3620.63,"May 14, 2024 04:34 AM",luc,CCU,Clothing,DEV-16252DB5,web,Card,835.41,failed,192.189.73.152,
TXN-4E4111089326,USR0017,1448.07,2024-04-23T04:27:28.172578,LKO,Chennai,Grocery,CNP-BB1C7B92,mobile,Card,787.75,success,192.247.125.27,
TXN-02CCBE64D94D,USR0017,9443.63,2024-03-30T07:30:17.109755,Lucknow,Hyderabad,Entertainment,DEV-881D9F5E,mobile,Card,838.18,success,192.9.102.78,
TXN-5F046C431E58,USR0017,2322.95,2024-04-02T04:29:39.826460,LUCKNOW,Lucknow,Clothing,DEV-881D9F5E,mobile,UPI,673.44,success,192.101.6.11,
TXN-87AC33A6B661,USR0007,11868.48,26/03/2024 22:48:33,delhi,Bangalore,Food & Dining,DEV-BD4B7258,mobile,NetBanking,168537.73,success,192.247.183.208,
TXN-DD3F283F0E97,USR0017,1135.33,15/05/2024 06:52:42,LKO,LKO,Grocery,CNP-BB1C7B92,mobile,NetBanking,797.4,success,999.168.1.1,
TXN-200B947F4C02,USR0038,6157.460000000000,1714623586,Bombay,MUM,Entertainment,CNP-F5B7DE35,mobile,UPI,5292.02,pending,192.227.98.195,
TXN-87AF2CFDFE40,USR0062,3460.01,2024-01-29T06:23:38.523166,chennai,Madras,Healthcare,DEV-C3CC0CC4,web,Wallet,119723.33,success,192.109.142.15,
TXN-D2E0BF6EDDB2,USR0054,3208.310000,22-Apr-2024,MAA,MAA,Electronics,DEV-400BF957,ATM,Wallet,102812.92,failed,192.215.255.209,
TXN-B7C5670C33A2,USR0053,1857.750000000000,2024-05-20T13:14:21.260265,DEL,De...,Healthcare,CNP-DBC5E006,mobile,NetBanking,,failed,192.169.196.109,
TXN-0195385C8B97,USR0062,5095.39,2024-06-16T18:58:27.971355,che,CHENNAI,Utilities,DEV-4C7E5A01,mobile,Wallet,98144.12,failed,192.39.215.31,
TXN-BC983EC45054,USR0058,4577.070000000000,"March 22, 2024 01:55 PM",jaipur,JAI,Healthcare,DEV-B2DC7D4E,ATM,Wallet,19765.06,success,192.161.139.187,
TXN-FA6E5403614D,USR0024,12447.7800000000006548,"April 09, 2024 01:33 AM",New Delhi,delhi,Education,DEV-D11B943B,web,Wallet,171092.98,success,192.182.44.227,
TXN-38313D654556,USR0056,5092.72,2024-03-05T07:55:18.364021,Benga,BENGALURU,Cl#,CNP-E010CAF3,ATM,Card,111721.72,success,192.59.51.56,
TXN-659B257FAD3A,USR0065,2150 INR,08-Feb-2024,DELHI,DEL,Education,DEV-428B6ED2,ATM,Card,51703.39,success,192.156.4.150,
TXN-A5012D842EBC,USR0058,2112.440000000000,05/01/2024 08:58:28,JAI,JAI,Fuel,DEV-C05DC319,mobile,UPI,16331.91,success,192.179.241.179,
TXN-EFF6E284E0AF,USR0025,3862.73,1716651939,Ahmedabad,ahmedabad,Electronics,DEV-63FAE5B7,ATM,Card,11517.81,success,192.105.137.234,
TXN-4D44462281F3,USR0024,,11/05/2024 14:52:59,DELHI,DELHI,Grocery,NEW-2E20BA3D,ATM,UPI,172258.69,success,192.133.116.200,
TXN-53FAF481F7F0,USR0062,9785.41,"February 25, 2024 05:25 AM",MAA,MAA,H...,DEV-361D839C,ATM,NetBanking,114567.02,success,192.187.205.227,
TXN-D47E7D3C8FA6,USR0015,4064.110000000000,2024-04-06T04:46:28.369727,Calcutta,Kolkata,Fuel,NEW-D699D923,web,UPI,78232.87,success,192.217.241.217,6756.39
TXN-2F82286774E5,USR0044,3777.43,2024-06-29T11:51:02.251282,Bangalore,Bangalore,Food & Dining,NEW-BA7AD2AB,web,UPI,29351.94,success,192.1.48.245,
TXN-13DD49B7BD75,USR0024,₹663,2024-01-17T21:02:54.485946,DELHI,DELHI,Electronics,NEW-2E20BA3D,web,NetBanking,,success,192.237.116.137,
TXN-B391CD314420,USR0052,4288.010000000000,2024-03-15T17:35:35.898130,pune,Pun??,Fuel,,web,UPI,111553.82,pending,192.213.14.236,
TXN-B254C0E3AFEC,USR0030,,2024-01-01T16:50:42.105380,LKO,Calcutta,Fuel,,mobile,Card,67056.19,success,192.168..1,
TXN-08816132B237,USR0036,2555.09,27/06/2024 09:28:07,Pune,pune,Food & Dining,DEV-E85F5307,web,UPI,72924.86,pending,192.212.221.249,
TXN-6B4066B1AE75,USR0017,7967.73,1708299750,LKO,BENGALURU,Entertainment,CNP-BB1C7B92,mobile,NetBanking,770.18,success,192.195.200.85,
TXN-C272AB4226B7,USR0041,11177.050000,18-Apr-2024,DELHI,de,Clothing,DEV-9FF0CC43,ATM,Card,173388.29,success,192.75.140.32,
TXN-7A8AE2FCB642,USR0072,12617.5699999999997090,20240412151605,mumbai,MUM,Fuel,DEV-52E00CC1,ATM,Wallet,106216.47,success,192.44.236.201,
TXN-EB205EC2D3EE,USR0024,2597.590000,16/02/2024 09:54:48,delhi,Delhi,Entertainment,DEV-D11B943B,mobile,NetBanking,166140.83,success,192.26.233.74,
TXN-6FEEF9357EE5,USR0054,2043 INR,22/04/2024 06:17:28,Chennai,Madras,Fuel,DEV-400BF957,web,UPI,97597.5,success,192.207.100.22,
TXN-FA1E043A6025,USR0044,2308.09,25/04/2024 06:55:30,BENGALURU,Bengaluru,Food & Dining,DEV-9074C1AB,ATM,Wallet,,failed,192.66.215.18,
TXN-EC24F8433522,USR0024,0.01,2024-06-14T16:40:28.271605,DELHI,BENGALURU,Education,NEW-2E20BA3D,web,Card,157510.75,failed,not_an_ip,
TXN-220C8E3495D8,USR0052,1.0,"March 05, 2024 06:10 AM",Pune,Pune,Food & Dining,DEV-38A2F6A1,ATM,NetBanking,122506.27,success,192.7.71.93,
TXN-9A98835A4DF0,USR0062,1426.270000,28/05/2024 11:53:57,Chenna#,CHENNAI,Food & Dining,DEV-4C7E5A01,ATM,Card,95447.15,success,192.233.92.211,
TXN-76E0E462BDCB,USR0073,1.0,2024-03-31T01:08:09.688441,Bangalore,bangalore,Grocery,DEV-EA16BFF2,mobile,UPI,143010.92,success,192.4.135.226,586.21
TXN-DE4E804E0B36,USR0080,,16/03/2024 07:37:43,Hyderabad,HYD,Electronics,DEV-4517D965,mobile,Wallet,63702.16,success,192.152.15.249,
TXN-7EF3C2B353F4,USR0068,0.01,202401070630,HYD,PNQ,Entertainment,DEV-789650F5,mobile,Wallet,91697.34,success,192.243.36.198,
TXN-0B51A970BF62,USR0017,2479.380000000000,1719488552,LKO,LKO,Clothing,CNP-BB1C7B92,ATM,Card,860.66,success,192.98.131.53,
TXN-686857583F8F,USR0024,,20240329113800,New Delhi,HYDERABAD,Healthcare,DEV-D11B943B,ATM,UPI,156191.78,pending,192.30.191.115,
TXN-3D58BC51E503,USR0040,₹2120,"April 18, 2024 03:19 AM",Pune,Pune,Entertainme#,DEV-B3231FA3,ATM,,79075.12,success,not_an_ip,
TXN-41EEE972E46A,USR0041,4610.42,1706666843,DELHI,delhi,Clothing,DEV-9FF0CC43,web,NetBanking,167107.91,success,192.222.234.164,
TXN-7B9DB9A32725,USR0073,5830.700000,2024-04-20T10:38:13.362198,BLR,BLR,Entertainment,DEV-EA16BFF2,web,UPI,149210.42,success,192.10.180.242,
TXN-77F59E4CED62,USR0052,,202405220439,PUNE,PUNE,Utilities,DEV-38A2F6A1,mobile,Card,108069.82,success,192.66.86.192,
TXN-0FD4E725F601,USR0049,587.83,08-Jan-2024,delhi,Bengaluru,Education,DEV-E13F76DD,mobile,UPI,92358.14,success,192.165.51.124,
TXN-D5FA5FC1595D,USR0025,1721.560000000000,20240606164141,AMD,Ahmedabad,Utilities,CNP-C59CB7DD,ATM,Card,9827.77,success,192.201.20.99,
TXN-4D440872CDB6,USR0062,9296.480000000000,20240307141145,MAA,CHENNAI,Healthcare,DEV-C3CC0CC4,mobile,,105002.88,failed,999.168.1.1,
TXN-3110898388AD,USR0068,,20240623235111,Hyderabad,HYDERABAD,Fuel,DEV-9FCE613B,mobile,UPI,96808.53,success,192.63.92.160,
TXN-264EC9735855,USR0025,₹5999,20240630045521,AMD,AMD,Travel,DEV-FBBCF37B,mobile,UPI,10680.63,success,192.98.167.215,
TXN-F493A706403B,USR0025,1167.960000,1707853669,ahmedabad,ahmedabad,Clothing,DEV-63FAE5B7,web,NetBanking,12145.77,success,192.199.111.8,
TXN-4D1F55C0E2D9,USR0037,7702 INR,1705378007,Kolkata,Kolkata,Fuel,CNP-BCC3D365,mobile,Wallet,751.65,success,192.211.191.242,
TXN-2FDB8954E332,USR0038,5462.21,20240225224959,mumbai,BOM,Fuel,CNP-F5B7DE35,web,NetBanking,,failed,not_an_ip,
TXN-E299AC3B8A0A,USR0036,1560.9200000000000728,20240207113202,pune,BOM,Clothing,DEV-E85F5307,ATM,Card,69827.6,success,192.202.1.38,
TXN-758B9EF184CD,USR0025,,202402260056,Ahmedabad,AMD,Utilities,DEV-FBBCF37B,web,Card,11209.25,success,192.17.97.108,
TXN-0E59E7C0CCE6,USR0050,2969.7399999999997817,1706457502,bangalore,blr,Clothing,DEV-46E5A8A0,mobile,UPI,144212.08,success,192.211.133.237,
TXN-F97509422DC3,USR0068,764.60,2024-06-14T17:15:11.606834,hyderabad,HYD,Entertainment,DEV-789650F5,mobile,NetBanking,112453.99,success,192.94.115.133,
TXN-658F2BC01B9B,USR0055,5704.49,202406211624,CHENNAI,Pune,Grocery,DEV-A1809503,ATM,UPI,171066.57,success,192.38.127.23,
TXN-96D1C4788B6E,USR0052,10225.94,2024-03-29T23:28:08.651288,Pune,Pune,Healthcare,DEV-38A2F6A1,ATM,NetBanking,96698.34,success,192.165.25.46,
TXN-CB79DE7A67E7,USR0025,2270 INR,2024-02-20T20:05:23.797932,Ahmed...,AME,Electronics,DEV-FBBCF37B,ATM,Wallet,12826.26,success,192.169.78.172,
TXN-C2B40524098D,USR0055,2967.25,"March 13, 2024 01:17 AM",chennai,PNQ,Food & Dining,DEV-A1809503,ATM,UPI,174720.08,success,192.64.203.38,
TXN-5B3D4F50F18D,USR0055,4179.630000,1716053963,Che,chennai,Education,DEV-A1809503,mobile,UPI,159540.85,success,192.115.107.83,
TXN-DDF49DF18826,USR0011,2486.26,"May 19, 2024 01:12 PM",mUMBAI,MUM,Education,NEW-EB8F7F78,mobile,NetBanking,34022.59,success,192.75.75.108,
TXN-702A60FE4508,USR0062,570.5000000000000000,202402220637,CHENNAI,AME,Utilities,DEV-4C7E5A01,mobile,Card,107850.99,success,192.51.121.75,
TXN-2A07781DA832,USR0049,7061.5100000000002183,07-Feb-2024,DELHI,Delhi,Healthcare,DEV-F2DE0432,mobile,Card,101738.89,success,192.20.130.172,
TXN-5B949EA5988D,USR0052,₹7822,"February 14, 2024 09:55 PM",PUNE,pune,Utilities,DEV-38A2F6A1,ATM,NetBanking,94168.63,success,192.150.194.27,
TXN-92D8A2A76932,USR0062,7.78,20240628092630,chennai,CHENNAI,Utilities,DEV-361D839C,web,Wallet,92800.98,success,192.80.99.194,
TXN-3629338E7B2A,USR0038,9113.1,"February 26, 2024 01:15 AM",mumba??,MUM,Food & Dining,CNP-F5B7DE35,mobile,NetBanking,5519.74,success,192.80.225.73,
TXN-81136C3302DB,USR0017,2682.73,202402011523,LKO,lucknow,Travel,DEV-16252DB5,mobile,Card,724.43,success,192.102.175.225,
TXN-FA2AEAB95F84,USR0041,4249.13,2024-03-10T12:14:20.955889,DELHI,Delhi,Utilities,DEV-9FF0CC43,ATM,Card,145688.96,success,192.229.198.77,
TXN-5A9F2F8D4D79,USR0041,1702.16,1715788967,de,DEL,Travel,DEV-9FF0CC43,mobile,UPI,167232.29,success,192.182.186.109,
TXN-7A188978B630,USR0055,1480.03,2024-06-10T13:59:35.872841,Madras,HYDERABAD,Utilities,DEV-A1809503,mobile,Card,163323.91,success,192.52.138.45,
TXN-DE7981C91902,USR0052,₹1051,202402030940,PNQ,Singapore,Entertainment,DEV-38A2F6A1,ATM,UPI,109482.81,success,192.138.145.170,3927.38
TXN-973A767FCB1C,USR0041,3198.13,202401281243,DEL,DEL,Utilities,DEV-9FF0CC43,mobile,UPI,162487.5,success,192.67.223.249,
TXN-0DBEB7924ADC,USR0024,₹7178,09-Apr-2024,New Delhi,DEL,Food & Dining,DEV-D11B943B,mobile,Wallet,156781.59,success,192.215.104.120,
TXN-C62819DCFF0A,USR0030,740.47,20240215143757,LUCKNOW,LKO,Grocery,DEV-0B26ABB7,ATM,UPI,58381.45,success,192.119.158.95,3680.85
TXN-1BE3B864F932,USR0001,11860.74,21/03/2024 08:48:45,DEL,Chennai,Healthcare,DEV-44966D90,ATM,UPI,,success,192.141.84.121,
TXN-E5326FE2EB6C,USR0024,3276.250000000000,202406130604,DEL,delhi,Utilities,DEV-D11B943B,web,UPI,179225.41,success,192.243.6.155,
TXN-487D69DEEFEC,USR0005,6128.3,1716355614,kol,Kolkata,Travel,DEV-F759F1FE,mobile,Card,28703.22,success,192.178.44.16,
TXN-11981F4D3513,USR0038,19435.6399999999994179,20240108054008,Bombay,mumbai,Electronics,CNP-F5B7DE35,web,UPI,6371.42,pending,192.102.169.127,
TXN-4DADEA0B4160,USR0007,₹8882,2024-01-18T16:23:50.100411,DELHI,delhi,Entertainment,CNP-67419E22,ATM,NetBanking,149465.46,success,192.183.3.211,
TXN-5BCB08537FD0,USR0017,952.940000,1714356343,Luc#,LKO,Travel,,ATM,Card,750.25,success,not_an_ip,2322.75
TXN-B88854BB5760,USR0036,0.01,1706606999,PNQ,PNQ,Travel,DEV-E85F5307,ATM,Wallet,71672.95,success,not_an_ip,
TXN-3A57BF631788,USR0025,0.01,202404161717,AM??,Ahmedabad,Utilities,DEV-63FAE5B7,web,Card,10985.54,success,192.235.52.34,
TXN-B7DE103B6DA0,USR0017,8522.97,2024-04-08T15:58:20.620016,LUCKNOW,lucknow,Food & Dining,DEV-16252DB5,web,NetBanking,851.73,success,192.202.91.98,
TXN-35EFDD810C16,USR0062,0.01,1714810358,pune,Chennai,Grocery,DEV-361D839C,ATM,NetBanking,109415.29,success,192.152.97.96,
TXN-ADDC4A210D58,USR0055,2817.7,202401201315,Chennai,MAA,Healthcare,DEV-A1809503,ATM,NetBanking,,success,not_an_ip,
TXN-0104F038074B,USR0034,7099.09,16/04/2024 07:11:09,Delhi,DELHI,Fuel,,ATM,UPI,66022.39,success,192.16.20.19,
TXN-BB8EF1BB97AF,USR0023,965.87,10/03/2024 13:06:09,BENGALURU,LKO,Travel,,ATM,Wallet,183244.73,success,,
TXN-62DF34C065AA,USR0062,4406.500000000000,202406131925,Chennai,Pun??,Electronics,DEV-C3CC0CC4,web,Wallet,96001.86,success,192.166.115.2,
TXN-CAADD9BE2758,USR0080,1798.3099999999999454,"June 11, 2024 02:49 AM",HYDERABA#,HYD,Grocery,DEV-4517D965,mobile,NetBanking,58354.13,success,192.30.182.93,
TXN-B557AC13753C,USR0025,5544.25,2024-01-21T01:39:44.691180,Ahmedabad,Ahmedabad,Clothing,CNP-C59CB7DD,ATM,UPI,10453.63,success,192.138.24.127,
TXN-8633B3A6F244,USR0002,2224.800000,"May 11, 2024 05:05 PM",Ahmedabad,ahmedabad,Healthcare,,ATM,UPI,8854.86,success,192.212.199.217,
TXN-FF4A4B484AF8,USR0052,4493.13,1716168575,PUNE,PUNE,Fuel,DEV-38A2F6A1,ATM,,124048.52,success,192.62.72.145,
TXN-F4B82CC62DD2,USR0030,1925.72,19-Jan-2024,Lucknow,lucknow,Electronics,DEV-FD12373E,web,NetBanking,71589.31,failed,192.224.253.171,
TXN-2A5A82556D7F,USR0069,₹611,"January 01, 2024 12:53 PM",CCU,kolkata,Travel,CNP-A17A29FF,ATM,UPI,93431.36,success,192.93.122.156,
TXN-86031CE5CE67,USR0062,3978.64,22/02/2024 16:32:13,Chennai,Singapore,Entertainment,DEV-361D839C,mobile,UPI,104114.37,success,192.70.174.107,
TXN-2B5B17980924,USR0036,1054.67,1706408233,PNQ,pune,Education,DEV-E85F5307,web,Wallet,79466.04,success,192.159.118.127,
TXN-DB7BFFCD8828,USR0018,1.0,1713817437,Delhi,New Delhi,Travel,DEV-6C67E86F,mobile,UPI,113491.56,success,192.137.72.29,
TXN-86D697605FCB,USR0055,4679.2600000000002183,1715411067,Chennai,Chenna#,Entertainment,DEV-A1809503,ATM,UPI,181792.82,success,192.51.76.104,
TXN-F80D3FAAEAD4,USR0024,1.0,1708970758,DELHI,DELHI,Clothing,DEV-D11B943B,web,Card,146821.07,success,192.125.218.82,
TXN-8D7A9B518521,USR0070,2377.250000,1706989403,Hyderabad,Jai...,Healthcare,NEW-1843C8FD,web,NetBanking,63643.95,success,192.81.139.136,
TXN-CDFC78123BF9,USR0038,2935.84,1711961263,Mumbai,mumbai,Utilities,CNP-F5B7DE35,ATM,Wallet,5993.45,failed,192.82.135.123,
TXN-CC8EC42A09E7,USR0055,0.0,18/05/2024 04:49:42,CHENNAI,Kolkata,Utilities,DEV-A1809503,ATM,Wallet,191245.66,success,,
TXN-9DCF04C5A2B4,USR0022,4082.050000000000,2024-06-04T13:42:43.149313,CHENNAI,CHENNAI,Travel,DEV-E60BFDBF,web,UPI,30032.85,success,192.234.220.217,
TXN-D3AD73E699E8,USR0068,1.0,1704087986,HYDERABAD,hyderabad,Grocery,DEV-9FCE613B,ATM,UPI,108837.72,failed,192.56.156.221,
TXN-63747C59B213,USR0024,3838.3000000000001819,2024-05-16T02:46:17.391007,De...,delhi,Education,NEW-2E20BA3D,ATM,NetBanking,170928.1,success,192.56.89.92,
TXN-25B03D7D67BB,USR0002,1240.34,"April 01, 2024 06:22 AM",Ahmedabad,AHMEDABAD,Electronics,DEV-646E193D,web,Card,10204.65,success,192.104.66.105,
TXN-018507678A21,USR0052,4875.840000,1711961979,pune,Pune,Grocery,DEV-38A2F6A1,web,Card,100985.38,success,192.50.218.183,
TXN-E2E37B8981A9,USR0025,3448.040000,2024-03-19T16:50:55.652725,ahmedabad,Ahmedabad,Utilities,DEV-1D2C9392,web,UPI,10353.31,success,192.187.248.198,
TXN-8D6B850B1967,USR0026,,20240509042232,Kolkata,Kolkata,Education,CNP-5D1096FE,web,UPI,155746.65,success,192.42.77.93,
TXN-9FC8A40C278A,USR0017,1041.260000,2024-02-14T03:22:10.002899,Lucknow,HYDERABAD,Entertainment,DEV-881D9F5E,mobile,UPI,761.99,success,192.15.254.71,
TXN-E9836098C900,USR0026,₹8785,01-Mar-2024,kolkata,kolkata,Entertainment,NEW-752260E6,ATM,Card,177751.24,success,192.10.43.199,
TXN-180769BEE96A,USR0044,2547.86,"April 05, 2024 09:46 PM",BENGALURU,BENGALURU,Entertainment,DEV-9074C1AB,mobile,Wallet,28398.88,success,192.43.170.29,
TXN-E6889B53323E,USR0018,₹1472,24-Mar-2024,Delhi,delhi,Travel,DEV-6C67E86F,mobile,Card,131915.58,success,192.171.228.228,
TXN-2C6209877E67,USR0053,6828.140000,202402161048,delhi,Delhi,Healthcare,,ATM,Card,191245.66,pending,192.60.120.220,
TXN-46E838C8E6B6,USR0002,,2024-06-30T17:45:56.363253,ahmedabad,ahmedabad,Travel,DEV-646E193D,mobile,UPI,8553.98,success,not_an_ip,
TXN-5ABAC9CDB9A9,USR0017,1919.84,"May 01, 2024 11:49 PM",lucknow,PNQ,Electronics,DEV-16252DB5,mobile,UPI,838.53,failed,not_an_ip,
TXN-216D972EA182,USR0066,2602 INR,1718980142,Ahmedabad,AMD,Electronics,DEV-F4D1FD11,mobile,UPI,171302.83,success,not_an_ip,
TXN-6867C7894674,USR0056,10142 INR,202403300633,Bangalore,BENGALURU,Healthcare,NEW-B7182D70,web,Card,127378.72,failed,192.34.72.7,
TXN-63BF231FF9EC,USR0056,,2024-05-11T09:51:57.530730,BLR,BENGALURU,Grocery,CNP-??,web,Wallet,144326.22,failed,192.229.154.62,4098.0699999999997090
TXN-F7CA517C3011,USR0036,4887.820000000000,29-Feb-2024,Pune,PNQ,Grocery,DEV-E85F5307,mobile,Wallet,72795.03,success,192.119.96.127,
TXN-079A84776A2A,USR0080,2724.6399999999998727,24-Jun-2024,Hyderabad,HYD,Entertainment,DEV-3B2EDBA5,ATM,NetBanking,58406.24,success,not_an_ip,
TXN-19607EF4049C,USR0011,1754.430000,202405051154,mumbai,BOM,Entertainment,DEV-10754140,mobile,Card,29844.69,success,192.20.245.132,
TXN-720A92879926,USR0049,2289.01,"February 02, 2024 11:12 AM",d,DELHI,Electronics,CNP-2DC124B0,web,UPI,103207.22,success,192.76.64.206,
TXN-0FB2006557E2,USR0008,449.89,"February 12, 2024 07:07 PM",Bangalore,Chenna#,Healthcare,DEV-DE2A4D9B,mobile,Wallet,89612.82,success,not_an_ip,
TXN-43AEB8A55452,USR0032,7.78,"June 01, 2024 04:08 PM",jai,jaipur,Grocery,DEV-A9711247,web,Card,37398.53,failed,192.66.201.224,
TXN-4E8B4E704A8D,USR0062,₹4786,202406091706,CHENNAI,chennai,Entertainment,DEV-361D839C,web,NetBanking,111689.5,success,192.32.178.155,
TXN-4CEC10085CB8,USR0043,907.43,07/05/2024 22:27:25,Jaipur,Chennai,Education,DEV-7036B5AB,mobile,UPI,114967.95,success,192.34.16.89,
TXN-3449550A2E9D,USR0078,4036.590000000000,2024-02-27T14:46:19.640650,Kolkata,Kolkata,Grocery,NEW-7E5E041A,ATM,Card,161373.24,success,192.131.45.222,
TXN-0EFD64F7BBD1,USR0017,272.29,202401082239,Lucknow,lucknow,Electronics,CNP-BB1C7B92,web,Card,767.84,success,192.31.70.96,
TXN-83EBE0CB3EBC,USR0041,16456.14,202403101934,Delhi,delhi,Clothing,DEV-9FF0CC43,web,UPI,151153.34,success,192.25.29.80,
TXN-5DA57D2BE85C,USR0055,1886 INR,2024-02-22T22:54:12.348796,CHENNAI,chennai,Education,DEV-A1809503,mobile,Card,,failed,192.128.117.89,
TXN-AF4056B1365A,USR0054,1974.63,1704899430,chennai,CHENNAI,Grocery,DEV-6BB77D17,web,UPI,94443.61,failed,192.86.142.205,
