transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_fraud
TXN-D51A5A609394,USR00104,₹19417,2023-12-31T14:42:03,mumßai∆,ahmedabad,Food,,desktop,upi,78980.26,SUCCESS,33.114.191.76,12041.8241,1
TXN-1918035E4F0C,USR00204,13973.4316,2023-12-25T01:42:38,pune,JAI,Groceries,DEV-35E8AEF7,tablet,Wallet,247920.62,success,247.170.172.45,,0
TXN-F81D72532047,USR00089,15385.5,2024-02-19T07:36:13,hyd∆,chennai,Fashion,DEV-CA054AB8,mobile,,,SUCCESS,150.157.164.244,,0
TXN-DCB2C6863528,USR00246,6171.8588,04-05-2024 13:50,ahmedabad∆,ahmedabad,,DEV-4EB97015,mobile,upi,,success,147.125.192.234,,0
TXN-DC490214DAA8,USR00357,Rs 1255,2024-06-26T09:01:42,bangaloreß,kolkata,Food,DEV-F4349A39,mob!le,CARD,159338.6,pending,999.999.1.1,,0
TXN-653B779EC2E3,USR00263,₹17857,2024-01-31T06:02:51,delhi⚠,mumßai,Gaming,DEV-1A4AC601,mob!le,UPI,159121.25,failed,242.138.172.15,,0
TXN-86DD33F4C601,USR00166,Rs 8908,2024-05-08T12:08:04,mumbaiß,kolkata,Trav#,DEV-F22E6791,mob!le,NetBanking,5919.01,success,181.112.30.209,,1
TXN-091762A735AA,USR00278,14540.63,2024-03-16T19:24:57,delhi⚠,JAI,Fashion,DEV-5D6F7FDA,tablet,CARD,163268.31,success,79.152.172.116,,1
TXN-AEC1F2123756,USR00263,7179.8995,2024-01-25T23:43:44,mumbai∆,delhi,Groceries,DEV-1831A2BC,mobile,Wallet,130788.55,SUCCESS,50.76.138.9,,0
TXN-AF58512061B1,USR00063,11716.8212,2024-05-14T14:15:01,delh!ø,chennai,Trav#,DEV-599E7932,mob!le,upi,68799.22,pending,253.76.105.27,,0
TXN-7661F4032A1B,USR00109,₹10614,2024-06-06T05:17:07,mumßai∆,mumbai,Elec⚡,DEV-8AA587D7,tablet,NetBanking,7261.51,failed,114.58.134.183,,1
TXN-B2735DB6EC77,USR00314,6377.58,2024-05-25T07:22:15,mumbai,delh!,Gaming,DEV-B9F61403,desktop,NetBanking,,SUCCESS,abc.def.ghi.jkl,,1
TXN-D84DF39F31A7,USR00211,16438.6857,2024-04-02T09:17:45,delhi∆,delhi,Gaming,DEV-6AF1C944,mob!le,,99802.43,pending,,,0
TXN-84DE84073D1E,USR00225,₹3459,2024-03-03T13:27:48,delh!∆,mumbai,Electronics,DEV-89D414A7,,NetBanking,213950.41,failed,45.153.247.156,,0
TXN-EB74FF5F6D54,USR00009,Rs 3403,2023-12-24T21:35:12,hydø,bangalore,Travel,DEV-258512A6,,,96793.63,pending,184.191.21.156,,0
TXN-50D81798B594,USR00107,,2024-02-28T22:15:41,pune,bangalore,Elec⚡,DEV-D5BA8B88,tablet,Card,115737.65,success,207.27.113.56,,0
TXN-323F1085A1C8,USR00241,,2024-03-07T17:07:25,chennai⚠,JAI,Elec⚡,DEV-8907CFF6,,,195775.71,failed,,,0
TXN-E355EA61F8D6,USR00365,,2024-01-23T07:58:33,mumßaiß,chennai,Food,,mobile,UPI,297048.35,success,abc.def.ghi.jkl,,0
TXN-C8D25CE52847,USR00361,3012.9753,2023-12-20T15:36:27,JAIß,kolkata,Travel,DEV-8A2687EF,tablet,Card,175037.15,success,141.245.219.208,,1
TXN-0241F04C84E0,USR00302,16760.29890025,2024-03-05T07:58:33,mumbaiß,bangalore,Groceries,DEV-EBBAEB7F,tablet,UPI,3501.71,failed,52.161.156.253,,0
TXN-A30F2669265D,USR00087,Rs -243,05-04-2024 03:27,chennai,kolkata,Food,DEV-76083398,mobile,UPI,73791.79,success,127.231.220.125,,0
TXN-2215266978DC,USR00134,1085.57,2024-02-18T13:21:48,mumbaiß,hyd,Food,DEV-9DB3E952,mob!le,CARD,112407.18,pending,238.228.47.75,,0
TXN-909ECFE8AA82,USR00130,7122.09289679,2024-06-09T22:53:11,mumßai,pune,Electronics,DEV-62EFD9F3,desktop,Card,-1946.59,SUCCESS,208.8.137.29,,0
TXN-139840DC29DD,USR00105,4887.85939894,2024-02-20T05:38:49,ahmedabad,kolkata,Travel,DEV-220C8BF4,tablet,NetBanking,185987.91,SUCCESS,2.80.3.183,12784.21358604,0
TXN-02F70BFF296B,USR00310,19808.6,2024-06-11T04:22:13,mumbai,delhi,Trav#,DEV-8F20972B,desktop,Wallet,39536.32,SUCCESS,18.59.49.62,,0
TXN-19211464B389,USR00179,14622.724,2024-06-02T06:10:27,delh!∆,chennai,Gaming,DEV-170C0C6F,tablet,UPI,259338.45,pending,101.71.40.9,,0
TXN-7E887CCB1E91,USR00322,19128.731,2024-05-06T17:09:22,mumßaiø,hyd,Trav#,DEV-BAB9832E,tablet,Wallet,,failed,208.203.38.200,,1
TXN-956FB0726676,USR00216,7487.06287929,2024-05-07T21:14:53,pune⚠,delh!,Electronics,DEV-01D1C62F,,,240623.33,pending,91.12.164.23,,0
TXN-18E815231C1F,USR00362,15702.42595331,2024-01-22T01:12:56,pune⚠,hyd,Travel,DEV-9A6576A5,,CARD,48626.4,success,78.255.61.61,,0
TXN-D1C70DA438C3,USR00268,Rs 18591,invalid_date,ahmedabad,kolkata,Electronics,DEV-A924C543,desktop,upi,230196.02,pending,221.59.119.170,,0
TXN-CCADF339C21C,USR00094,2693.91,2024-05-25T20:04:47,mumßai,chennai,Gaming,,mob!le,UPI,280120.05,SUCCESS,999.999.1.1,,0
TXN-9C2F103259B1,USR00152,19354.66,2024-01-20T23:02:51,puneø,ahmedabad,Fashion,DEV-EED74A51,,Card,124967.18,success,247.182.121.217,,0
TXN-E1D44F92E421,USR00335,Rs 13242,2024-03-31T19:27:32,mumbai∆,hyd,,DEV-7C872E1F,mob!le,UPI,135830.34,failed,999.999.1.1,,0
TXN-B8DEF7EC2D9B,USR00374,6843.9179,2024-02-18T02:33:12,puneß,hyd,Elec⚡,DEV-C3ADCF4D,mobile,,115144.87,pending,,,0
TXN-B036B8FC0214,USR00109,₹13518,2024-06-05T23:17:49,kolkataß,kolkata,,DEV-3D2E9548,,UPI,182361.06,success,abc.def.ghi.jkl,,0
TXN-DCF58D27E5EA,USR00363,15863.92,2024-01-09T18:55:35,kolkata,pune,Gaming,DEV-E2C7507E,desktop,NetBanking,34071.47,pending,176.208.32.119,,0
TXN-D44DD5AB9075,USR00258,,2024-05-09T11:28:04,delhiø,ahmedabad,Food,DEV-BE384214,tablet,upi,202576.34,success,50.199.89.181,,0
TXN-895DF76326AD,USR00054,12773.0,2024-06-06T02:44:25,kolkata∆,ahmedabad,Gaming,DEV-E3D4F421,mobile,UPI,49432.14,failed,10.78.201.100,7409.38031175,1
TXN-2C281146A4ED,USR00098,4236.1985,16-06-2024 03:58,mumßai,JAI,Food,DEV-C082F52F,tablet,upi,65201.93,pending,200.3.208.233,,0
TXN-E3250963D577,USR00201,₹3043,14-02-2024 10:50,chennaiø,delhi,Elec⚡,DEV-AC52E09D,,Wallet,,failed,172.133.131.214,,0
TXN-7D23972C9BD2,USR00025,₹14553,2024-06-01T19:23:34,hyd∆,chennai,Food,DEV-130899C1,mobile,NetBanking,98581.42,pending,93.64.33.18,,0
TXN-91F11CC3733E,USR00285,4364.66,05/16/2024 02:15 AM,kolkata,chennai,Food,,mobile,,53571.87,SUCCESS,74.123.237.5,,0
TXN-6B247D69D8EB,USR00321,8101.1,14-06-2024 06:13,delhiß,JAI,Fashion,,desktop,NetBanking,193112.7,failed,abc.def.ghi.jkl,,0
TXN-338F89EFF364,USR00132,9909.9086,02-04-2024 04:21,ahmedabad⚠,kolkata,Travel,DEV-A6B1548B,mobile,UPI,242558.17,pending,76.122.249.249,,0
TXN-7C03B6A3E118,USR00026,-345.07,2024-05-31T05:31:33,delhiø,kolkata,Electronics,DEV-E4E5196D,desktop,upi,-3268.0,SUCCESS,87.61.136.28,,0
TXN-EC75CCB9D7E0,USR00187,8854.4724,2024-02-29T01:55:58,pune,JAI,,DEV-B3E5E4A3,tablet,Card,249500.17,pending,88.160.194.142,,0
TXN-AB54E417CDA2,USR00244,10827.70116972,2024-02-16T14:42:17,mumßaiß,ahmedabad,,DEV-40FEB774,mobile,CARD,237894.54,failed,198.251.35.174,,0
TXN-81DB919EDE3D,USR00268,₹10304,2024-02-06T11:48:55,JAI⚠,pune,Food,DEV-E5416259,tablet,NetBanking,254759.94,SUCCESS,,,0
TXN-EF68E7A65634,USR00371,3774.4844,2024-06-10T23:22:54,bangalore∆,delhi,Gaming,DEV-B807D73C,tablet,Card,103318.45,pending,61.239.219.122,,0
TXN-B361C23A3CAD,USR00227,₹6075,2024-05-07T08:27:21,delh!,hyd,Trav#,DEV-6EB0B93C,desktop,NetBanking,137966.96,SUCCESS,161.1.21.213,,1
TXN-510F438FA881,USR00305,6113.1482,2024-04-03T13:17:24,chennai∆,JAI,Fashion,DEV-2B7481CD,mobile,UPI,153102.72,success,999.999.1.1,,0
TXN-7D3070C61CD4,USR00008,,2024-05-30T15:28:26,pune∆,chennai,Groceries,DEV-C053099B,mobile,,-4625.6,SUCCESS,34.245.113.24,1789.81,0
TXN-500B500011AC,USR00173,,2024-01-04T06:08:08,mumßai∆,hyd,Gaming,,tablet,upi,48829.98,SUCCESS,,,0
TXN-2CC016BE2AC2,USR00100,Rs 7560,2024-01-24T11:55:53,ahmedabad⚠,delh!,Elec⚡,DEV-B45A6477,mobile,Wallet,171762.55,pending,,₹12774,0
TXN-E951858BCC0E,USR00162,6662.99769368,2024-04-07T23:44:03,chennai,kolkata,Food,DEV-363B372C,mobile,upi,205193.49,pending,246.231.11.170,,0
TXN-BD468AD7F498,USR00317,18022.83,2024-05-03T08:46:03,mumßai,kolkata,Food,DEV-14493FE6,desktop,NetBanking,244776.18,SUCCESS,194.21.112.114,Rs 11890,0
TXN-122D91AD184D,USR00364,4926.461,2023-12-31T02:41:30,delhiß,chennai,Travel,DEV-E185E614,tablet,NetBanking,34622.76,SUCCESS,24.39.160.104,,0
TXN-693B0B3D99F6,USR00206,Rs 17948,2024-02-07T12:34:11,mumbaiø,mumbai,Electronics,,,upi,,success,212.186.178.163,,0
TXN-CA04E8E57CA1,USR00017,₹9009,2024-06-11T03:42:07,kolkata⚠,bangalore,Trav#,,mobile,UPI,105616.84,failed,101.69.142.235,,0
TXN-1DBC7F0FB4AF,USR00180,4409.88,2024-05-25T01:34:16,delhiß,ahmedabad,Groceries,DEV-ED4F1BD2,tablet,CARD,269923.57,pending,,,0
TXN-9E64A6173CEB,USR00124,18836.96927053,2024-04-23T05:53:29,ahmedabad∆,delhi,Electronics,DEV-306DBBC5,mobile,UPI,16828.21,pending,56.57.149.245,,0
TXN-3078AB380AC9,USR00368,19398.12,05-02-2024 08:53,bangaloreø,bangalore,Gaming,DEV-E137B23C,desktop,upi,111471.83,pending,5.60.242.140,,1
TXN-88D0ADB557BD,USR00303,7274.63324394,2024-01-31T18:19:28,delhi,delh!,Food,,mob!le,UPI,43821.94,SUCCESS,53.148.179.246,,1
TXN-2D22028DD13A,USR00071,,2024-06-23T21:36:54,kolkataø,bangalore,Electronics,,mobile,Card,182775.65,SUCCESS,130.26.255.227,,0
TXN-8FCB9BDDEC54,USR00260,7077.2212,2024-06-26T00:20:01,delhi⚠,chennai,Gaming,DEV-9DCC9FA2,mob!le,CARD,25518.22,pending,10.66.101.163,,0
TXN-618954459080,USR00162,3850.5415,2024-06-20T08:13:19,ahmedabadß,mumßai,Gaming,DEV-5C486F1B,,upi,,success,4.110.23.201,,1
TXN-3EAA2665D104,USR00176,8727.8015,2024-06-11T13:13:12,ahmedabadß,ahmedabad,Food,DEV-05F6152F,tablet,upi,74775.96,success,abc.def.ghi.jkl,,0
TXN-0CF6E577101F,USR00123,1527.25706635,2024-05-10T12:10:34,bangaloreø,mumßai,Fashion,DEV-CBD95402,tablet,,167842.84,SUCCESS,242.186.246.127,,0
TXN-9E0DA01CC16C,USR00010,308.34,2024-01-18T18:17:21,hyd⚠,pune,Travel,DEV-8B1EB8DC,mobile,,178982.32,SUCCESS,161.180.107.1,,0
TXN-38B197CEDD6A,USR00355,15509.2202,2024-01-08T23:52:17,chennaiø,delhi,Groceries,DEV-3141CA5D,tablet,UPI,39125.35,success,abc.def.ghi.jkl,,0
TXN-BAC7983E3B0E,USR00164,7506.07,2024-01-18T18:42:46,mumbai,kolkata,Gaming,DEV-F990039C,tablet,,-1356.52,success,47.95.76.218,,0
TXN-C692950C8256,USR00014,3549.65747849,2024-01-02T19:54:20,hydø,delh!,Electronics,,tablet,CARD,92713.77,pending,,,0
TXN-701A9C2F83D0,USR00151,Rs 2607,2024-05-26T18:18:59,chennai⚠,kolkata,Trav#,DEV-A6BDE148,tablet,NetBanking,299591.52,SUCCESS,107.29.243.105,,0
TXN-B71E340A1236,USR00124,₹9460,2024-03-17T02:07:15,JAI,bangalore,Food,DEV-8C86F4C0,tablet,UPI,160752.72,pending,134.222.194.196,,0
TXN-2F30223D6EDA,USR00172,Rs 6420,invalid_date,delh!,delhi,Fashion,DEV-3009EB95,mob!le,Card,153936.57,SUCCESS,49.86.44.132,,0
TXN-A2245F0E8C55,USR00138,2888.83,2024-03-21T22:19:09,JAI,pune,Trav#,DEV-D36651DB,,UPI,223594.3,pending,192.92.118.126,,1
TXN-293E9CA47CCC,USR00074,5693.30506937,2024-05-09T18:31:04,mumßai∆,hyd,Trav#,DEV-13B6142B,mob!le,NetBanking,,pending,40.35.207.29,18514.01869215,0
TXN-B851C7D43FB5,USR00366,Rs 5637,2024-04-13T02:27:49,mumbaiß,pune,Food,DEV-82E44202,mobile,Wallet,,SUCCESS,53.195.9.60,,0
TXN-6E7C2A41E1B9,USR00039,,2024-05-20T07:33:36,mumßai,pune,Elec⚡,DEV-279D0485,mobile,Wallet,6273.21,SUCCESS,169.64.76.232,,0
TXN-CF00EAE855BC,USR00019,,2024-01-17T05:03:31,ahmedabad⚠,bangalore,Fashion,DEV-9A7801D2,mob!le,,132916.23,success,93.171.163.18,,1
TXN-F0C492F9A650,USR00356,Rs 9450,2024-05-29T01:01:01,mumbai∆,pune,,,,upi,49322.34,pending,abc.def.ghi.jkl,,0
TXN-A69F0C64A1C4,USR00308,12727.2285,2023-12-27T01:40:15,mumßai,delh!,,DEV-99FCF442,mob!le,Card,102264.44,failed,108.45.100.128,,0
TXN-E8A1F84DAB23,USR00132,16978.91296808,2024-05-12T05:01:33,mumbaiß,JAI,Travel,DEV-F15BCC19,mobile,CARD,265976.58,failed,3.126.211.220,,0
TXN-CD0F01447FF0,USR00089,14286.3053,02/04/2024 10:21 PM,JAIø,ahmedabad,Gaming,DEV-4A1A5E13,mob!le,,76090.02,failed,72.48.57.209,,0
TXN-B63B7BD55B39,USR00070,12675.897,2024-04-15T01:36:37,delhi∆,delhi,Travel,DEV-E4BB620E,mobile,NetBanking,81626.17,failed,155.105.29.241,,0
TXN-8CC4E3185B75,USR00031,,04/21/2024 01:00 PM,hyd∆,mumßai,Trav#,DEV-EA9890DB,desktop,Card,157134.17,SUCCESS,173.140.193.241,,0
TXN-4AEDEA926491,USR00279,1930.17,12-01-2024 23:58,JAI∆,kolkata,,DEV-50B03E41,mobile,Wallet,,pending,219.77.57.158,₹17863,0
TXN-F9A83DED5213,USR00174,1977.8683,2024-06-17T08:57:23,hyd,mumbai,Groceries,DEV-524E9AA6,mobile,UPI,,pending,167.108.154.232,,0
TXN-B187118EFAE9,USR00001,8058.9736,2024-01-28T00:13:40,chennai⚠,ahmedabad,Trav#,DEV-652BD135,desktop,Wallet,170674.46,SUCCESS,29.77.65.31,,0
TXN-E8C39835C89D,USR00350,2334.85,2024-04-28T20:39:48,delhiø,bangalore,,DEV-07937E08,desktop,upi,291210.01,SUCCESS,126.68.4.172,,0
TXN-2C502D649636,USR00216,2979.8799,2024-06-03T09:55:28,chennai∆,mumbai,Fashion,DEV-E006A633,desktop,Wallet,99810.13,failed,39.99.114.24,,0
TXN-BC946001D94E,USR00005,19974.8044,2024-03-02T07:38:36,bangalore∆,delh!,,DEV-FA5A6B58,tablet,,20610.55,SUCCESS,28.47.166.120,,0
TXN-8C7C8DFE4A8E,USR00192,-465.618,2024-04-25T12:19:41,chennaiß,hyd,,DEV-00048579,mobile,Wallet,280106.43,SUCCESS,144.169.106.121,,0
TXN-180E69CB66C9,USR00244,₹10403,01/27/2024 10:35 AM,hydß,bangalore,Electronics,DEV-A4C8262D,tablet,Wallet,-565.05,pending,,,0
TXN-62D25CB7B8A4,USR00062,3896.94,2024-05-08T16:19:53,kolkataß,delh!,,DEV-17053A5E,,,73887.69,failed,999.999.1.1,,0
TXN-D4F6306E6A91,USR00096,5843.27,2024-06-04T00:49:05,hydß,JAI,Fashion,DEV-70FFC853,mobile,Card,96563.52,success,185.31.241.22,,1
TXN-0BFD5B45D330,USR00282,18204.15545707,2024-04-19T18:36:57,ahmedabad⚠,JAI,Groceries,DEV-8892D71D,,,,pending,28.101.174.229,,0
TXN-3B046B33F209,USR00195,4613.40477637,2024-06-11T07:46:37,ahmedabadø,hyd,Trav#,,mob!le,Wallet,201617.96,pending,215.41.138.29,,0
TXN-8253B6510107,USR00371,19980.3836,04-03-2024 06:13,pune,bangalore,,DEV-84922C17,mob!le,Card,233437.84,failed,41.146.19.229,,0
TXN-28C623C87AA4,USR00230,2216.59400792,2024-03-09T15:42:40,mumßaiß,mumßai,Electronics,DEV-05D895B5,mobile,,245178.08,pending,222.196.27.202,,0
TXN-DAE8EC6364C5,USR00291,5194.0079,02/21/2024 03:57 PM,kolkata,bangalore,Gaming,DEV-6D0C85D7,tablet,NetBanking,257151.28,failed,,,0
TXN-E16B07AF87E5,USR00265,6839.52684174,2024-01-30T20:39:14,delhiø,bangalore,Groceries,DEV-9F5683C9,desktop,NetBanking,293832.24,failed,120.231.127.49,,0
TXN-00F85EC1B911,USR00241,9856.44198928,2024-06-06T18:28:13,mumbaiø,ahmedabad,Elec⚡,DEV-1D1819EB,tablet,UPI,140849.4,failed,19.210.112.108,,0
TXN-79398AFDB5B3,USR00397,,2023-12-31T19:06:46,mumbai∆,kolkata,Elec⚡,DEV-5D3456D3,tablet,NetBanking,13142.93,pending,26.108.222.122,,1
TXN-D391BE87F886,USR00186,11998.42485991,2024-06-10T09:37:40,delhi∆,kolkata,Electronics,,mob!le,upi,,failed,999.999.1.1,,0
TXN-ACB329E623EC,USR00154,Rs 3355,invalid_date,mumbaiß,delh!,Elec⚡,DEV-03EA7CBC,,,-4527.07,success,235.43.199.245,,0
TXN-5B56841BB610,USR00200,5340.60842498,2024-05-25T05:22:08,chennaiø,ahmedabad,Groceries,DEV-7CA0D825,tablet,,110244.19,success,60.177.192.103,,0
TXN-1F42013F2B75,USR00203,1708.7374,2024-03-15T19:43:49,JAI,bangalore,Gaming,DEV-A6C650D7,desktop,NetBanking,261722.41,SUCCESS,237.69.110.71,,0
TXN-55E310EBB220,USR00103,,2024-04-05T23:37:35,JAI∆,chennai,Electronics,,tablet,CARD,101155.28,success,,,1
TXN-27EF427F9D39,USR00391,2067.7,2024-04-14T22:51:39,mumßaiß,pune,Trav#,,tablet,Card,117555.98,pending,207.51.234.59,,0
TXN-C29FC24C35D2,USR00065,2146.7264,2024-05-21T03:26:28,mumßai⚠,kolkata,Electronics,DEV-B79925A2,tablet,upi,4530.8,failed,56.29.165.64,,0
TXN-5E0FF22E0B39,USR00379,8430.37,05-06-2024 11:45,bangalore∆,delh!,Fashion,DEV-63096291,,,30513.26,failed,186.184.217.217,,0
TXN-0EE856CDC7EF,USR00177,₹17929,2024-03-29T17:38:30,mumbaiø,mumbai,Elec⚡,DEV-A328C047,desktop,CARD,,failed,125.129.173.210,,0
TXN-5317870919E5,USR00268,16415.45201679,2024-04-29T03:48:06,hyd,mumbai,Elec⚡,,desktop,CARD,123394.52,failed,116.4.153.53,,0
TXN-CABC39952E1A,USR00362,Rs 11595,2024-04-21T00:20:25,pune∆,JAI,Trav#,DEV-FF910FEA,,CARD,164292.4,failed,154.12.82.4,,0
TXN-0540C3555B0D,USR00230,14606.19,2024-01-10T20:39:48,delhiß,chennai,Electronics,,mobile,upi,-4597.32,success,135.111.99.148,,0
TXN-87B59C00649B,USR00065,3995.37,12/22/2023 09:46 PM,mumßai⚠,JAI,,DEV-01E32C9A,tablet,upi,35795.72,pending,99.104.2.161,,0
TXN-5B1F575D38C4,USR00097,unknown,2024-01-15T08:36:51,kolkataø,delhi,Trav#,DEV-3FE7C0D1,mobile,Wallet,131642.28,pending,207.243.157.235,,0
TXN-95C50C509584,USR00185,17765.05134601,2024-06-27T09:10:04,ahmedabad∆,bangalore,Food,,desktop,Wallet,239857.94,success,60.103.199.209,,0
TXN-038C2B8C8547,USR00192,₹6662,2024-05-21T16:40:50,chennai⚠,mumbai,Electronics,DEV-30046501,tablet,UPI,169162.4,failed,126.208.141.184,,0
TXN-C987E5FF35DA,USR00373,1511.4665,2024-03-25T05:44:15,hyd∆,bangalore,Trav#,DEV-D28EE291,mob!le,UPI,6170.18,SUCCESS,123.172.210.25,,0
TXN-805F30AAEFA8,USR00322,19620.5999,2024-02-07T03:15:52,delhiø,chennai,,DEV-6B29FF11,mob!le,CARD,224908.55,failed,,,0
TXN-AB6352C1019A,USR00044,10998.27,2024-02-04T17:27:00,bangalore⚠,bangalore,Groceries,DEV-1062A2FB,tablet,NetBanking,86174.73,SUCCESS,147.204.174.19,,0
TXN-1FFB30835C2A,USR00027,,2023-12-21T16:13:10,bangaloreø,ahmedabad,Food,DEV-F8426F17,,Card,106326.51,SUCCESS,,,0
TXN-D62A49B09F3C,USR00355,₹14985,2024-05-22T11:21:25,bangalore⚠,JAI,Travel,DEV-85113E1A,desktop,Card,40287.1,pending,216.192.34.152,,0
TXN-22436546847F,USR00089,19386.09,2024-03-17T12:38:40,delh!,mumßai,Electronics,,mob!le,CARD,276748.14,SUCCESS,3.81.121.132,,0
TXN-90DEC590920B,USR00006,unknown,2023-12-26T20:19:24,chennai⚠,JAI,Gaming,,tablet,Card,283389.18,success,221.67.237.133,,0
TXN-5FB95C421F19,USR00191,Rs 1199,2024-03-10T02:44:37,ahmedabad⚠,bangalore,Gaming,DEV-29A094D8,mobile,Card,255396.29,pending,abc.def.ghi.jkl,,0
TXN-02F9E55CA0E5,USR00391,19463.99,2024-04-05T19:46:57,puneß,mumßai,Food,DEV-81EF10AD,mob!le,CARD,103155.32,success,,,0
TXN-4D134283C01F,USR00352,13271.88,2024-02-23T00:21:50,delhi∆,delhi,Groceries,DEV-C0D3D0A7,mob!le,UPI,115810.84,success,236.132.7.103,,0
TXN-2A8D52A3224F,USR00150,Rs 14648,2024-01-25T14:52:56,mumßai,kolkata,Gaming,,mob!le,Card,100944.09,pending,,,0
TXN-D6A39999FEDB,USR00127,4590.1216,2024-01-03T01:20:38,ahmedabadß,kolkata,Fashion,DEV-12D82D82,,,95383.04,failed,116.82.254.46,,0
TXN-3F26513A0FAF,USR00237,8091.34180419,2024-03-04T22:43:31,mumbai∆,chennai,Groceries,,desktop,Wallet,5623.91,SUCCESS,110.230.158.18,,0
TXN-FFAB080247C0,USR00258,11893.943,2024-05-20T14:35:40,kolkata,delhi,Groceries,DEV-926245A4,desktop,CARD,-171.18,SUCCESS,79.98.109.42,,0
TXN-E651C9A1F2BC,USR00211,,22-06-2024 14:11,JAI,bangalore,Gaming,DEV-96AF1471,mob!le,Card,215802.08,pending,133.96.106.122,,0
TXN-10B62B6B23FA,USR00338,Rs -186,2024-04-02T07:11:06,ahmedabad⚠,kolkata,Fashion,DEV-74F0E04D,desktop,Card,45072.76,success,115.138.220.50,,0
TXN-FAB205DFBE12,USR00372,,2024-02-24T11:59:28,delhi∆,delhi,Fashion,DEV-3372FF5E,tablet,Card,9454.05,pending,59.59.207.241,,0
TXN-8D9DD81D2917,USR00323,Rs 13788,2024-04-05T06:39:56,JAI⚠,mumßai,Groceries,DEV-42EEA8F6,,CARD,101323.45,failed,169.61.106.170,,0
TXN-0820A96BFB9D,USR00239,15261.5226118,2024-05-25T03:03:28,pune,JAI,,DEV-E5D0D9A0,,CARD,191697.17,failed,146.156.158.109,,0
TXN-12D86A97985B,USR00296,11026.6955,2024-01-31T19:09:38,JAI∆,delhi,,DEV-3A244A3C,tablet,NetBanking,147582.27,pending,253.60.253.123,,0
TXN-B70B4ED41E00,USR00070,7902.42,2024-05-29T19:45:03,delh!∆,JAI,Electronics,DEV-DD80C332,tablet,,119185.26,failed,148.52.105.247,,0
TXN-093B54D3B3A0,USR00055,17785.4943,2024-04-04T11:34:28,pune,mumbai,Electronics,DEV-C635A4FC,desktop,UPI,48158.2,pending,183.194.131.132,,0
TXN-ABCAAE26AF4D,USR00014,13442.18,2024-02-13T17:51:47,JAI,mumbai,Food,DEV-AFC4ADA6,tablet,upi,117037.63,success,116.202.102.192,,0
TXN-1F05100F060E,USR00070,Rs 19388,2024-02-09T18:15:11,kolkata⚠,chennai,Fashion,,mob!le,NetBanking,29094.44,SUCCESS,245.28.26.74,,0
TXN-B23FD7BBA36B,USR00038,Rs 5828,2024-02-27T17:58:20,mumbaiø,hyd,Fashion,DEV-DAC32E72,desktop,UPI,-4541.07,success,,,0
TXN-93F1A2586CC5,USR00106,Rs 5175,2024-01-04T17:59:15,chennai⚠,kolkata,Food,DEV-30F8CB55,desktop,UPI,274641.89,success,98.149.153.49,,0
TXN-525F129A12F0,USR00282,1587.36550353,2024-03-23T20:47:42,chennaiß,delh!,Food,DEV-4A26BE7E,desktop,Card,,SUCCESS,251.119.181.255,,0
TXN-3941E3331D2E,USR00052,₹5034,2024-06-03T10:26:04,ahmedabad,bangalore,Food,DEV-F312416A,mobile,CARD,230102.94,pending,,,0
TXN-5C9F396A2C00,USR00241,6000.26,2024-05-02T04:45:44,delh!⚠,ahmedabad,Gaming,,tablet,,,failed,999.999.1.1,,1
TXN-0E2795FFC709,USR00350,Rs 11517,2024-04-02T11:05:17,hyd∆,pune,Gaming,DEV-38C51437,mobile,CARD,261756.64,success,,,0
TXN-9844BEA7F2BF,USR00246,unknown,2024-06-19T20:39:02,hyd⚠,mumbai,Food,DEV-FDFBFF86,tablet,Card,52567.98,SUCCESS,72.208.211.74,,0
TXN-2379993FE42F,USR00119,unknown,2024-05-06T11:57:25,bangalore⚠,kolkata,Trav#,DEV-4B475D80,desktop,CARD,,SUCCESS,124.187.182.218,,0
TXN-E4EC7CB10CBB,USR00320,4275.11558017,2024-01-13T04:15:16,delh!ø,bangalore,Groceries,DEV-743A4857,,,188084.91,success,31.216.2.183,,0
TXN-B16CE5DD94BB,USR00320,5395.23508092,03/03/2024 05:04 PM,hyd⚠,hyd,Groceries,DEV-D16C5418,mobile,NetBanking,22358.11,failed,2.188.133.177,,0
TXN-6A8E59B4DF03,USR00295,13324.63096042,2024-05-31T15:05:06,bangalore,chennai,Food,DEV-C4778A9E,mobile,NetBanking,25302.89,success,49.32.8.2,,1
TXN-51343971C7AB,USR00193,,2024-01-07T05:18:00,mumßai⚠,mumbai,,DEV-90BA16E2,tablet,upi,214581.71,failed,79.234.23.172,,0
TXN-4D42AB22FC64,USR00105,₹2991,2024-05-26T06:52:44,hydß,bangalore,Travel,DEV-17D46C83,tablet,Wallet,,success,101.207.50.180,,0
TXN-F5C30F1EB273,USR00265,18639.1789,10-02-2024 08:50,JAIø,delhi,Travel,DEV-A6900192,,NetBanking,182254.52,pending,249.187.16.187,,1
TXN-12839BF455DE,USR00223,₹13565,2024-01-28T04:59:05,JAI⚠,mumßai,Electronics,DEV-1CF876BD,tablet,NetBanking,170091.3,SUCCESS,63.35.196.168,,0
